FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1928,Southwest,6591,ORD,SEA,01-09-2024 10:15,01-09-2024 10:18,01-09-2024 11:15,01-09-2024 11:25,10,Maintenance,TRUE,TRUE,Boeing 777,N73756,2649
1929,United,5771,LAX,SFO,01-09-2024 02:38,01-09-2024 02:53,01-09-2024 08:38,01-09-2024 08:42,4,Weather,TRUE,FALSE,Airbus A320,N47018,2563
1930,Delta,7617,JFK,BOS,01-09-2024 16:23,01-09-2024 16:43,01-09-2024 19:23,01-09-2024 19:17,-6,,FALSE,TRUE,Airbus A320,N16744,2109
1931,American Airlines,8604,LAX,MIA,01-09-2024 05:46,01-09-2024 05:48,01-09-2024 09:46,01-09-2024 10:16,30,Air Traffic Control,TRUE,TRUE,Boeing 777,N52516,1764
1932,Southwest,1560,ATL,SEA,01-09-2024 15:02,01-09-2024 15:09,01-09-2024 17:02,01-09-2024 17:05,3,Weather,FALSE,FALSE,Airbus A320,N30793,2329
1933,Southwest,1574,JFK,SFO,01-09-2024 05:59,01-09-2024 06:00,01-09-2024 11:59,01-09-2024 12:07,8,Maintenance,FALSE,FALSE,Boeing 737,N85400,960
1934,Delta,5792,ORD,SFO,01-09-2024 21:39,01-09-2024 21:49,02-09-2024 02:39,02-09-2024 02:31,-8,,TRUE,TRUE,Airbus A320,N23319,1438
1935,United,35,ORD,MIA,01-09-2024 21:36,01-09-2024 21:54,02-09-2024 01:36,02-09-2024 02:05,29,Air Traffic Control,TRUE,FALSE,Boeing 737,N31033,1436
1936,Delta,6887,JFK,JFK,01-09-2024 11:37,01-09-2024 12:03,01-09-2024 12:37,01-09-2024 12:55,18,Maintenance,FALSE,FALSE,Airbus A320,N36756,2957
1937,Southwest,5057,JFK,SEA,01-09-2024 00:57,01-09-2024 01:16,01-09-2024 06:57,01-09-2024 06:48,-9,,TRUE,FALSE,Boeing 777,N36872,1881
1938,United,3930,ATL,SFO,01-09-2024 04:26,01-09-2024 04:50,01-09-2024 06:26,01-09-2024 06:25,-1,,TRUE,TRUE,Boeing 777,N28389,1088
1939,United,8946,ATL,BOS,01-09-2024 09:21,01-09-2024 09:27,01-09-2024 13:21,01-09-2024 13:22,1,Air Traffic Control,TRUE,FALSE,Airbus A320,N93353,466
1940,Southwest,7942,DFW,SEA,01-09-2024 03:21,01-09-2024 03:29,01-09-2024 04:21,01-09-2024 04:48,27,Weather,TRUE,FALSE,Boeing 777,N82899,1124
1941,American Airlines,4407,DFW,BOS,01-09-2024 12:02,01-09-2024 12:04,01-09-2024 13:02,01-09-2024 12:55,-7,,TRUE,FALSE,Boeing 737,N21682,2678
1942,Delta,1538,ATL,BOS,01-09-2024 11:51,01-09-2024 12:21,01-09-2024 16:51,01-09-2024 17:19,28,Maintenance,FALSE,FALSE,Boeing 777,N40724,773
1943,American Airlines,7718,LAX,SFO,01-09-2024 11:14,01-09-2024 11:24,01-09-2024 15:14,01-09-2024 15:41,27,Weather,TRUE,TRUE,Boeing 737,N30555,525
1944,Southwest,290,JFK,BOS,01-09-2024 19:44,01-09-2024 20:04,01-09-2024 21:44,01-09-2024 22:01,17,Maintenance,FALSE,TRUE,Boeing 777,N48897,2663
1945,United,1287,JFK,SEA,01-09-2024 05:41,01-09-2024 05:42,01-09-2024 06:41,01-09-2024 07:10,29,Air Traffic Control,FALSE,TRUE,Boeing 737,N63853,1444
1946,Southwest,3389,ATL,SFO,01-09-2024 10:25,01-09-2024 10:49,01-09-2024 16:25,01-09-2024 16:48,23,Weather,FALSE,TRUE,Airbus A320,N66651,1659
1947,Delta,7956,ORD,SFO,01-09-2024 15:28,01-09-2024 15:40,01-09-2024 16:28,01-09-2024 16:38,10,Air Traffic Control,FALSE,TRUE,Boeing 777,N29219,2527
1948,Southwest,2269,ATL,BOS,01-09-2024 02:36,01-09-2024 02:37,01-09-2024 03:36,01-09-2024 03:54,18,Maintenance,TRUE,FALSE,Boeing 737,N15716,1509
1949,Southwest,5395,JFK,BOS,01-09-2024 03:17,01-09-2024 03:29,01-09-2024 08:17,01-09-2024 08:29,12,Weather,TRUE,TRUE,Boeing 777,N64169,2376
1950,Southwest,2150,LAX,SFO,01-09-2024 11:04,01-09-2024 11:08,01-09-2024 15:04,01-09-2024 14:55,-9,,TRUE,TRUE,Boeing 777,N38756,624
1951,Delta,8498,LAX,MIA,01-09-2024 02:36,01-09-2024 03:03,01-09-2024 06:36,01-09-2024 06:59,23,Weather,TRUE,FALSE,Airbus A320,N27670,2179
1952,Southwest,8970,ORD,JFK,01-09-2024 01:16,01-09-2024 01:23,01-09-2024 04:16,01-09-2024 04:37,21,Air Traffic Control,FALSE,FALSE,Boeing 777,N75086,2089
1953,Southwest,6821,JFK,MIA,01-09-2024 16:45,01-09-2024 16:46,01-09-2024 17:45,01-09-2024 17:51,6,Maintenance,FALSE,TRUE,Boeing 737,N51647,542
1954,Southwest,3848,DFW,SFO,01-09-2024 21:15,01-09-2024 21:39,01-09-2024 23:15,01-09-2024 23:24,9,Air Traffic Control,TRUE,FALSE,Boeing 777,N12066,1519
1955,Delta,2372,ORD,JFK,01-09-2024 16:08,01-09-2024 16:18,01-09-2024 21:08,01-09-2024 21:04,-4,,TRUE,FALSE,Boeing 737,N38756,1501
1956,American Airlines,343,LAX,JFK,01-09-2024 10:21,01-09-2024 10:47,01-09-2024 14:21,01-09-2024 14:45,24,Weather,FALSE,TRUE,Boeing 737,N52442,2949
1957,Southwest,3573,ATL,SEA,01-09-2024 21:14,01-09-2024 21:23,02-09-2024 03:14,02-09-2024 03:04,-10,,TRUE,FALSE,Airbus A320,N54522,1754
1958,Southwest,6278,ORD,JFK,01-09-2024 08:22,01-09-2024 08:50,01-09-2024 13:22,01-09-2024 13:29,7,Weather,TRUE,TRUE,Airbus A320,N43455,2483
1959,American Airlines,4478,JFK,BOS,01-09-2024 18:31,01-09-2024 18:35,01-09-2024 20:31,01-09-2024 20:24,-7,,TRUE,TRUE,Boeing 737,N69472,183
1960,Southwest,6632,ORD,MIA,01-09-2024 22:33,01-09-2024 22:59,01-09-2024 23:33,01-09-2024 23:43,10,Air Traffic Control,TRUE,FALSE,Boeing 777,N66555,2804
1961,American Airlines,4302,JFK,SEA,01-09-2024 08:28,01-09-2024 08:39,01-09-2024 13:28,01-09-2024 13:23,-5,,TRUE,TRUE,Airbus A320,N24256,438
1962,Southwest,9828,JFK,MIA,01-09-2024 07:34,01-09-2024 07:34,01-09-2024 08:34,01-09-2024 08:58,24,Weather,FALSE,TRUE,Airbus A320,N38898,934
1963,American Airlines,2916,ATL,SFO,01-09-2024 15:29,01-09-2024 15:51,01-09-2024 21:29,01-09-2024 21:26,-3,,FALSE,TRUE,Airbus A320,N48348,2900
1964,Delta,2436,ORD,SFO,01-09-2024 09:17,01-09-2024 09:32,01-09-2024 11:17,01-09-2024 11:45,28,Weather,TRUE,TRUE,Boeing 737,N69538,2188
1965,American Airlines,5236,ATL,BOS,01-09-2024 06:27,01-09-2024 06:49,01-09-2024 09:27,01-09-2024 09:33,6,Air Traffic Control,TRUE,TRUE,Boeing 737,N31365,720
1966,Delta,1558,DFW,SFO,01-09-2024 20:40,01-09-2024 20:44,01-09-2024 21:40,01-09-2024 21:58,18,Maintenance,TRUE,FALSE,Boeing 737,N32248,458
1967,Southwest,507,DFW,BOS,01-09-2024 05:11,01-09-2024 05:11,01-09-2024 06:11,01-09-2024 06:03,-8,,FALSE,FALSE,Boeing 777,N29085,956
1968,United,3522,JFK,SFO,01-09-2024 19:24,01-09-2024 19:46,02-09-2024 01:24,02-09-2024 01:39,15,Air Traffic Control,TRUE,FALSE,Boeing 737,N78405,2517
1969,United,4450,LAX,MIA,01-09-2024 23:06,01-09-2024 23:27,02-09-2024 03:06,02-09-2024 03:32,26,Maintenance,FALSE,TRUE,Boeing 777,N98718,625
1970,Southwest,1166,JFK,BOS,01-09-2024 13:46,01-09-2024 13:48,01-09-2024 18:46,01-09-2024 18:53,7,Weather,TRUE,TRUE,Airbus A320,N94011,674
1971,American Airlines,3728,JFK,BOS,01-09-2024 15:52,01-09-2024 16:03,01-09-2024 18:52,01-09-2024 18:45,-7,,TRUE,FALSE,Boeing 737,N55855,2855
1972,American Airlines,9893,ORD,SFO,01-09-2024 03:44,01-09-2024 03:44,01-09-2024 09:44,01-09-2024 09:56,12,Air Traffic Control,TRUE,TRUE,Boeing 777,N62964,2248
1973,American Airlines,5159,DFW,SEA,01-09-2024 09:48,01-09-2024 10:15,01-09-2024 13:48,01-09-2024 13:45,-3,,TRUE,TRUE,Boeing 737,N60413,1431
1974,American Airlines,2887,LAX,BOS,01-09-2024 12:29,01-09-2024 12:45,01-09-2024 14:29,01-09-2024 14:49,20,Maintenance,TRUE,FALSE,Airbus A320,N24795,1499
1975,United,5982,LAX,SFO,01-09-2024 02:14,01-09-2024 02:27,01-09-2024 05:14,01-09-2024 05:41,27,Weather,FALSE,TRUE,Boeing 737,N41630,2576
1976,American Airlines,5873,LAX,MIA,01-09-2024 06:29,01-09-2024 06:34,01-09-2024 11:29,01-09-2024 11:19,-10,,FALSE,TRUE,Airbus A320,N38680,2857
1977,Southwest,6587,JFK,JFK,01-09-2024 12:33,01-09-2024 12:50,01-09-2024 13:33,01-09-2024 13:54,21,Maintenance,FALSE,FALSE,Boeing 777,N27731,717
1978,Southwest,5196,JFK,SFO,01-09-2024 16:55,01-09-2024 17:23,01-09-2024 19:55,01-09-2024 19:50,-5,,TRUE,FALSE,Airbus A320,N30322,867
1979,Delta,7643,ATL,SFO,01-09-2024 08:02,01-09-2024 08:18,01-09-2024 12:02,01-09-2024 12:03,1,Maintenance,TRUE,FALSE,Boeing 737,N26036,2017
1980,Delta,5651,ORD,MIA,01-09-2024 17:10,01-09-2024 17:20,01-09-2024 22:10,01-09-2024 22:07,-3,,TRUE,TRUE,Boeing 777,N20148,1845
1981,Delta,9963,DFW,SEA,01-09-2024 04:26,01-09-2024 04:40,01-09-2024 07:26,01-09-2024 07:38,12,Weather,TRUE,TRUE,Boeing 777,N51380,2930
1982,Delta,3799,ORD,SFO,01-09-2024 03:01,01-09-2024 03:27,01-09-2024 08:01,01-09-2024 08:19,18,Maintenance,TRUE,TRUE,Boeing 737,N16254,283
1983,American Airlines,4131,LAX,SEA,01-09-2024 15:29,01-09-2024 15:47,01-09-2024 17:29,01-09-2024 17:31,2,Air Traffic Control,FALSE,TRUE,Boeing 777,N43420,1942
1984,American Airlines,5158,ATL,MIA,01-09-2024 11:44,01-09-2024 12:04,01-09-2024 12:44,01-09-2024 13:03,19,Weather,FALSE,TRUE,Boeing 737,N39857,964
1985,United,9125,DFW,MIA,01-09-2024 11:25,01-09-2024 11:45,01-09-2024 13:25,01-09-2024 13:42,17,Weather,TRUE,TRUE,Boeing 737,N67427,592
1986,Delta,2137,LAX,SFO,01-09-2024 21:54,01-09-2024 22:02,02-09-2024 02:54,02-09-2024 03:02,8,Weather,FALSE,FALSE,Boeing 777,N88742,1632
1987,United,4183,JFK,BOS,01-09-2024 05:24,01-09-2024 05:26,01-09-2024 09:24,01-09-2024 09:52,28,Air Traffic Control,FALSE,FALSE,Boeing 777,N74214,427
1988,Delta,8529,LAX,MIA,01-09-2024 23:18,01-09-2024 23:43,02-09-2024 01:18,02-09-2024 01:12,-6,,TRUE,FALSE,Boeing 737,N77512,2932
1989,United,3859,JFK,SEA,01-09-2024 11:06,01-09-2024 11:35,01-09-2024 12:06,01-09-2024 12:21,15,Weather,FALSE,TRUE,Airbus A320,N46150,1023
1990,Delta,3863,DFW,MIA,01-09-2024 21:45,01-09-2024 21:49,01-09-2024 23:45,01-09-2024 23:53,8,Weather,FALSE,TRUE,Airbus A320,N31568,1186
1991,Southwest,3108,LAX,SFO,01-09-2024 23:04,01-09-2024 23:15,02-09-2024 01:04,02-09-2024 00:56,-8,,TRUE,FALSE,Boeing 777,N16662,1759
1992,United,2311,JFK,BOS,01-09-2024 09:56,01-09-2024 10:03,01-09-2024 10:56,01-09-2024 10:47,-9,,FALSE,FALSE,Boeing 777,N39931,363
1993,American Airlines,4733,ATL,JFK,01-09-2024 13:58,01-09-2024 14:04,01-09-2024 19:58,01-09-2024 20:07,9,Weather,TRUE,FALSE,Airbus A320,N92267,2204
1994,American Airlines,2101,JFK,JFK,01-09-2024 00:11,01-09-2024 00:39,01-09-2024 06:11,01-09-2024 06:14,3,Air Traffic Control,TRUE,TRUE,Boeing 737,N23060,1805
1995,American Airlines,4320,JFK,JFK,01-09-2024 20:51,01-09-2024 21:03,01-09-2024 23:51,01-09-2024 23:57,6,Weather,TRUE,FALSE,Airbus A320,N85815,2316
1996,Delta,5292,DFW,MIA,01-09-2024 10:28,01-09-2024 10:30,01-09-2024 15:28,01-09-2024 15:43,15,Air Traffic Control,TRUE,TRUE,Boeing 777,N16998,1279
1997,Delta,958,ORD,BOS,01-09-2024 13:01,01-09-2024 13:06,01-09-2024 15:01,01-09-2024 14:51,-10,,TRUE,FALSE,Airbus A320,N81874,2201
1998,American Airlines,7718,ATL,SEA,01-09-2024 11:02,01-09-2024 11:08,01-09-2024 13:02,01-09-2024 13:09,7,Maintenance,TRUE,FALSE,Boeing 737,N99662,650
1999,American Airlines,5398,ORD,JFK,01-09-2024 11:43,01-09-2024 11:52,01-09-2024 17:43,01-09-2024 17:38,-5,,TRUE,FALSE,Airbus A320,N49439,1411
2000,American Airlines,6779,ATL,SEA,01-09-2024 21:33,01-09-2024 21:34,01-09-2024 22:33,01-09-2024 22:32,-1,,FALSE,TRUE,Boeing 737,N95033,2478
2001,Delta,4941,DFW,MIA,01-09-2024 00:56,01-09-2024 01:06,01-09-2024 03:56,01-09-2024 03:59,3,Air Traffic Control,TRUE,FALSE,Boeing 777,N24822,2735
2002,Southwest,9367,LAX,SFO,01-09-2024 01:17,01-09-2024 01:45,01-09-2024 04:17,01-09-2024 04:32,15,Air Traffic Control,FALSE,TRUE,Boeing 777,N14389,1133
2003,Delta,1894,ATL,BOS,01-09-2024 15:00,01-09-2024 15:19,01-09-2024 20:00,01-09-2024 20:13,13,Maintenance,FALSE,FALSE,Boeing 737,N37969,1860
2004,American Airlines,4176,ORD,SEA,01-09-2024 20:49,01-09-2024 21:17,02-09-2024 01:49,02-09-2024 01:43,-6,,FALSE,FALSE,Airbus A320,N48311,2835
2005,United,9653,ATL,JFK,01-09-2024 19:02,01-09-2024 19:25,01-09-2024 23:02,01-09-2024 23:26,24,Maintenance,FALSE,TRUE,Boeing 737,N96961,2356
2006,Delta,9723,JFK,SEA,01-09-2024 04:29,01-09-2024 04:33,01-09-2024 09:29,01-09-2024 09:20,-9,,TRUE,FALSE,Boeing 737,N37518,192
2007,Southwest,5292,JFK,BOS,01-09-2024 16:08,01-09-2024 16:21,01-09-2024 21:08,01-09-2024 21:06,-2,,TRUE,TRUE,Boeing 777,N32599,1512
2008,American Airlines,188,DFW,BOS,01-09-2024 11:51,01-09-2024 11:56,01-09-2024 12:51,01-09-2024 13:13,22,Air Traffic Control,FALSE,FALSE,Boeing 777,N94992,2160
2009,American Airlines,1910,ORD,BOS,01-09-2024 06:32,01-09-2024 07:02,01-09-2024 09:32,01-09-2024 10:00,28,Maintenance,FALSE,FALSE,Airbus A320,N34865,1472
2010,United,5737,ORD,JFK,01-09-2024 07:50,01-09-2024 08:12,01-09-2024 11:50,01-09-2024 11:48,-2,,TRUE,FALSE,Boeing 737,N43531,1219
2011,Delta,6823,ORD,SEA,01-09-2024 15:28,01-09-2024 15:56,01-09-2024 18:28,01-09-2024 18:20,-8,,TRUE,FALSE,Boeing 737,N23467,203
2012,Southwest,193,LAX,JFK,01-09-2024 06:59,01-09-2024 07:28,01-09-2024 09:59,01-09-2024 09:50,-9,,TRUE,FALSE,Boeing 777,N82506,2004
2013,Southwest,7100,JFK,SEA,01-09-2024 04:31,01-09-2024 04:37,01-09-2024 10:31,01-09-2024 10:27,-4,,TRUE,FALSE,Airbus A320,N93074,497
2014,American Airlines,775,JFK,SEA,01-09-2024 11:18,01-09-2024 11:37,01-09-2024 16:18,01-09-2024 16:33,15,Maintenance,FALSE,TRUE,Boeing 777,N39587,2322
2015,American Airlines,9005,DFW,BOS,01-09-2024 00:56,01-09-2024 01:24,01-09-2024 05:56,01-09-2024 05:50,-6,,TRUE,FALSE,Boeing 737,N37846,1415
2016,Delta,9522,DFW,BOS,01-09-2024 18:23,01-09-2024 18:51,01-09-2024 19:23,01-09-2024 19:24,1,Maintenance,TRUE,FALSE,Boeing 777,N91359,623
2017,Southwest,4282,ORD,BOS,01-09-2024 18:58,01-09-2024 19:24,02-09-2024 00:58,02-09-2024 01:23,25,Weather,FALSE,TRUE,Boeing 737,N29571,658
2018,Delta,955,LAX,SEA,01-09-2024 17:56,01-09-2024 18:18,01-09-2024 21:56,01-09-2024 21:56,0,,TRUE,FALSE,Airbus A320,N89614,154
2019,Delta,2398,DFW,JFK,01-09-2024 00:26,01-09-2024 00:37,01-09-2024 04:26,01-09-2024 04:28,2,Weather,FALSE,FALSE,Boeing 777,N92057,1497
2020,United,4081,ATL,MIA,01-09-2024 12:53,01-09-2024 12:53,01-09-2024 18:53,01-09-2024 19:22,29,Maintenance,TRUE,FALSE,Boeing 737,N61157,957
2021,Southwest,9128,ORD,BOS,01-09-2024 08:56,01-09-2024 09:26,01-09-2024 13:56,01-09-2024 13:54,-2,,TRUE,TRUE,Airbus A320,N17560,1567
2022,United,5000,ORD,SFO,01-09-2024 11:31,01-09-2024 11:34,01-09-2024 17:31,01-09-2024 17:48,17,Maintenance,FALSE,TRUE,Boeing 777,N75700,2245
2023,Delta,3470,ORD,SEA,01-09-2024 01:44,01-09-2024 01:45,01-09-2024 07:44,01-09-2024 08:09,25,Weather,TRUE,FALSE,Airbus A320,N48913,1485
2024,Delta,9272,ATL,SFO,01-09-2024 16:06,01-09-2024 16:10,01-09-2024 21:06,01-09-2024 21:06,0,,TRUE,FALSE,Boeing 777,N76325,2716
2025,Southwest,7130,ATL,MIA,01-09-2024 10:16,01-09-2024 10:20,01-09-2024 14:16,01-09-2024 14:12,-4,,TRUE,FALSE,Boeing 737,N52488,2906
2026,Southwest,4398,ATL,SEA,01-09-2024 06:59,01-09-2024 07:19,01-09-2024 11:59,01-09-2024 12:26,27,Weather,TRUE,TRUE,Boeing 777,N84479,2589
2027,United,3878,LAX,SFO,01-09-2024 21:03,01-09-2024 21:06,02-09-2024 00:03,02-09-2024 00:24,21,Maintenance,TRUE,TRUE,Airbus A320,N87040,1306
2028,Southwest,5605,ORD,SFO,01-09-2024 18:48,01-09-2024 19:07,01-09-2024 23:48,02-09-2024 00:12,24,Air Traffic Control,FALSE,FALSE,Airbus A320,N93734,1303
2029,United,7105,DFW,SEA,01-09-2024 16:24,01-09-2024 16:27,01-09-2024 20:24,01-09-2024 20:29,5,Maintenance,TRUE,TRUE,Boeing 777,N30529,559
2030,United,2070,JFK,MIA,01-09-2024 16:43,01-09-2024 17:02,01-09-2024 19:43,01-09-2024 19:57,14,Air Traffic Control,TRUE,FALSE,Boeing 737,N25368,2021
2031,American Airlines,7243,DFW,BOS,01-09-2024 08:33,01-09-2024 08:43,01-09-2024 14:33,01-09-2024 14:55,22,Air Traffic Control,FALSE,FALSE,Boeing 777,N88429,2679
2032,Delta,8421,LAX,SEA,01-09-2024 04:47,01-09-2024 04:47,01-09-2024 09:47,01-09-2024 10:15,28,Air Traffic Control,FALSE,TRUE,Airbus A320,N41426,562
2033,Southwest,2183,JFK,JFK,01-09-2024 01:02,01-09-2024 01:04,01-09-2024 02:02,01-09-2024 02:02,0,,FALSE,FALSE,Boeing 777,N17749,1325
2034,American Airlines,778,DFW,SFO,01-09-2024 11:56,01-09-2024 12:26,01-09-2024 17:56,01-09-2024 18:11,15,Weather,TRUE,FALSE,Boeing 737,N15915,2949
2035,United,6054,JFK,JFK,01-09-2024 03:44,01-09-2024 03:59,01-09-2024 08:44,01-09-2024 09:03,19,Weather,FALSE,FALSE,Boeing 737,N10954,651
2036,United,5536,JFK,BOS,01-09-2024 09:46,01-09-2024 10:03,01-09-2024 14:46,01-09-2024 15:14,28,Weather,TRUE,FALSE,Airbus A320,N20797,209
2037,American Airlines,4473,JFK,MIA,01-09-2024 13:27,01-09-2024 13:52,01-09-2024 14:27,01-09-2024 14:51,24,Weather,TRUE,FALSE,Boeing 737,N13841,2874
2038,American Airlines,7579,JFK,BOS,01-09-2024 06:48,01-09-2024 07:11,01-09-2024 08:48,01-09-2024 08:55,7,Air Traffic Control,FALSE,FALSE,Boeing 777,N54173,598
2039,American Airlines,6478,LAX,BOS,01-09-2024 11:15,01-09-2024 11:20,01-09-2024 15:15,01-09-2024 15:28,13,Air Traffic Control,TRUE,TRUE,Airbus A320,N20779,1032
2040,American Airlines,4184,LAX,JFK,01-09-2024 06:22,01-09-2024 06:34,01-09-2024 12:22,01-09-2024 12:12,-10,,TRUE,FALSE,Boeing 777,N33253,2873
2041,United,7964,DFW,JFK,01-09-2024 02:55,01-09-2024 03:06,01-09-2024 04:55,01-09-2024 04:56,1,Maintenance,TRUE,FALSE,Airbus A320,N72162,1747
2042,Southwest,3901,LAX,SFO,01-09-2024 02:31,01-09-2024 02:40,01-09-2024 06:31,01-09-2024 06:46,15,Maintenance,FALSE,FALSE,Airbus A320,N24949,2333
2043,American Airlines,2136,JFK,JFK,01-09-2024 10:26,01-09-2024 10:56,01-09-2024 16:26,01-09-2024 16:22,-4,,TRUE,FALSE,Boeing 777,N15159,406
2044,American Airlines,1497,DFW,SEA,01-09-2024 09:43,01-09-2024 10:00,01-09-2024 14:43,01-09-2024 14:43,0,,FALSE,FALSE,Boeing 777,N77112,115
2045,Delta,6163,JFK,MIA,01-09-2024 10:59,01-09-2024 11:20,01-09-2024 11:59,01-09-2024 11:49,-10,,TRUE,TRUE,Airbus A320,N71411,2249
2046,Delta,4866,JFK,SEA,01-09-2024 00:39,01-09-2024 00:51,01-09-2024 04:39,01-09-2024 04:39,0,,FALSE,FALSE,Boeing 777,N30484,432
2047,United,3732,LAX,MIA,01-09-2024 16:20,01-09-2024 16:29,01-09-2024 18:20,01-09-2024 18:30,10,Maintenance,TRUE,FALSE,Airbus A320,N98405,193
2048,Delta,5938,ORD,BOS,01-09-2024 07:47,01-09-2024 07:51,01-09-2024 08:47,01-09-2024 08:42,-5,,FALSE,TRUE,Boeing 737,N68331,922
2049,Southwest,5962,DFW,SEA,01-09-2024 00:59,01-09-2024 01:12,01-09-2024 03:59,01-09-2024 04:22,23,Maintenance,TRUE,TRUE,Boeing 777,N19617,675
2050,United,3531,ATL,SEA,01-09-2024 13:24,01-09-2024 13:52,01-09-2024 18:24,01-09-2024 18:47,23,Maintenance,TRUE,TRUE,Boeing 777,N72432,1288
2051,Southwest,4,ATL,JFK,01-09-2024 22:53,01-09-2024 22:54,02-09-2024 04:53,02-09-2024 05:17,24,Maintenance,TRUE,FALSE,Airbus A320,N95940,1725
2052,Delta,1922,JFK,JFK,01-09-2024 07:35,01-09-2024 08:00,01-09-2024 13:35,01-09-2024 13:32,-3,,FALSE,FALSE,Boeing 777,N60011,2684
2053,Delta,8347,LAX,SEA,01-09-2024 19:34,01-09-2024 19:59,01-09-2024 21:34,01-09-2024 21:38,4,Maintenance,FALSE,FALSE,Airbus A320,N84281,1202
2054,Southwest,4971,JFK,MIA,01-09-2024 22:10,01-09-2024 22:17,02-09-2024 03:10,02-09-2024 03:38,28,Air Traffic Control,TRUE,FALSE,Boeing 777,N74569,1879
2055,Southwest,827,LAX,BOS,01-09-2024 08:33,01-09-2024 08:53,01-09-2024 13:33,01-09-2024 13:34,1,Weather,TRUE,FALSE,Boeing 777,N69655,1561
2056,Delta,7013,ATL,SEA,01-09-2024 19:14,01-09-2024 19:34,02-09-2024 00:14,02-09-2024 00:12,-2,,TRUE,FALSE,Airbus A320,N61555,768
2057,American Airlines,9465,ATL,JFK,01-09-2024 13:13,01-09-2024 13:42,01-09-2024 17:13,01-09-2024 17:09,-4,,FALSE,TRUE,Boeing 777,N25402,777
2058,United,8168,LAX,BOS,01-09-2024 13:20,01-09-2024 13:26,01-09-2024 18:20,01-09-2024 18:39,19,Air Traffic Control,TRUE,FALSE,Boeing 777,N46558,2879
2059,Southwest,9942,JFK,JFK,01-09-2024 05:36,01-09-2024 05:42,01-09-2024 07:36,01-09-2024 07:40,4,Weather,FALSE,FALSE,Boeing 737,N18604,1735
2060,Southwest,368,JFK,SFO,01-09-2024 21:23,01-09-2024 21:47,02-09-2024 02:23,02-09-2024 02:34,11,Weather,TRUE,FALSE,Boeing 737,N65502,2980
2061,United,8091,LAX,BOS,01-09-2024 12:08,01-09-2024 12:29,01-09-2024 16:08,01-09-2024 16:30,22,Air Traffic Control,TRUE,FALSE,Airbus A320,N80915,934
2062,American Airlines,7931,LAX,SEA,01-09-2024 05:41,01-09-2024 05:44,01-09-2024 08:41,01-09-2024 09:11,30,Weather,FALSE,FALSE,Airbus A320,N78390,2495
2063,Delta,9681,JFK,BOS,01-09-2024 15:16,01-09-2024 15:23,01-09-2024 18:16,01-09-2024 18:32,16,Weather,TRUE,TRUE,Boeing 777,N21614,1501
2064,United,3767,JFK,BOS,01-09-2024 00:07,01-09-2024 00:08,01-09-2024 04:07,01-09-2024 04:27,20,Air Traffic Control,TRUE,FALSE,Boeing 737,N23035,2257
2065,American Airlines,8227,DFW,SEA,01-09-2024 10:48,01-09-2024 11:17,01-09-2024 12:48,01-09-2024 13:06,18,Weather,TRUE,FALSE,Boeing 737,N76328,1145
2066,United,4715,ORD,SFO,01-09-2024 13:59,01-09-2024 14:22,01-09-2024 17:59,01-09-2024 18:02,3,Air Traffic Control,FALSE,TRUE,Boeing 737,N30583,1366
2067,Southwest,2183,DFW,SFO,01-09-2024 13:59,01-09-2024 14:04,01-09-2024 14:59,01-09-2024 15:06,7,Maintenance,FALSE,FALSE,Boeing 777,N30532,504
2068,Delta,3998,DFW,MIA,01-09-2024 12:08,01-09-2024 12:20,01-09-2024 15:08,01-09-2024 15:11,3,Air Traffic Control,FALSE,TRUE,Airbus A320,N47444,2400
2069,Delta,1846,LAX,MIA,01-09-2024 02:19,01-09-2024 02:45,01-09-2024 08:19,01-09-2024 08:39,20,Air Traffic Control,TRUE,TRUE,Airbus A320,N99730,2997
2070,American Airlines,5218,LAX,JFK,01-09-2024 09:03,01-09-2024 09:05,01-09-2024 13:03,01-09-2024 13:07,4,Maintenance,FALSE,TRUE,Boeing 737,N53990,2451
2071,Delta,3710,JFK,SFO,01-09-2024 09:58,01-09-2024 10:25,01-09-2024 12:58,01-09-2024 12:56,-2,,TRUE,TRUE,Boeing 777,N19036,2112
2072,Delta,2546,DFW,SFO,01-09-2024 07:51,01-09-2024 08:08,01-09-2024 10:51,01-09-2024 11:14,23,Weather,TRUE,FALSE,Boeing 737,N49585,451
2073,American Airlines,7612,JFK,MIA,01-09-2024 04:57,01-09-2024 05:16,01-09-2024 07:57,01-09-2024 08:09,12,Maintenance,FALSE,FALSE,Boeing 737,N67634,1241
2074,United,8610,DFW,JFK,01-09-2024 11:59,01-09-2024 12:11,01-09-2024 17:59,01-09-2024 17:53,-6,,TRUE,TRUE,Boeing 737,N66965,521
2075,American Airlines,7219,ATL,SEA,01-09-2024 06:05,01-09-2024 06:18,01-09-2024 07:05,01-09-2024 07:27,22,Maintenance,FALSE,TRUE,Airbus A320,N55927,1964
2076,Southwest,9269,ORD,BOS,01-09-2024 19:25,01-09-2024 19:46,01-09-2024 21:25,01-09-2024 21:49,24,Air Traffic Control,TRUE,FALSE,Boeing 777,N61022,1016
